업소명,업태,주소,원본_위도,원본_경도,VWorld_위도,VWorld_경도,오차_m
감영루,여관업,전북특별자치도 전주시 완산구 풍남문4길 26-42 (중앙동4가),35.8146916,127.1459021,35.8146888,127.1459108,1
코코빌,숙박업(생활),전북특별자치도 전주시 덕진구 명륜4길 11-12 (덕진동1가),35.8433890,127.1259624,35.8433958,127.1259583,1
웰빙모텔,여관업,전북특별자치도 익산시 중앙로7길 52 (남중동),35.9429666,126.9535394,35.9429738,126.9535423,1
오가호텔(OGA HOTEL) 신관,여관업,전북특별자치도 전주시 완산구 한두평1길 12 (중화산동2가),35.8123147,127.1242602,35.8123215,127.1242561,1
남원여인숙,여인숙업,전북특별자치도 군산시 대명2길 6-1 (대명동),35.9806923,126.7196824,35.9806899,126.7196735,1
나라모텔,여관업,전북특별자치도 전주시 덕진구 가리내로 37 (금암동),35.8338930,127.1321265,35.8338996,127.1321220,1
제일호스텔,여관업,전북특별자치도 전주시 덕진구 용산2길 18-6 (금암동),35.8355118,127.1314437,35.8355159,127.1314515,1
호텔나운,여관업,전북특별자치도 군산시 현충로 84 (나운동),35.9627252,126.6894097,35.9627212,126.6894175,1
동부장여관,여관업,전북특별자치도 전주시 덕진구 건산1길 7-14 (진북동),35.8312231,127.1414012,35.8312178,127.1414076,1
전주단아호텔,일반호텔,전북특별자치도 전주시 덕진구 아중4길 14-11 (우아동2가),35.8313245,127.1729589,35.8313172,127.1729577,1
예그리나,여관업,전북특별자치도 익산시 인북로6길 52 (인화동2가),35.9295813,126.9552142,35.9295879,126.9552181,1
모텔센트,여관업,전북특별자치도 전주시 덕진구 동부대로 673-6 (우아동3가),35.8486207,127.1601615,35.8486144,127.1601661,1
스테이동백,숙박업(생활),"전북특별자치도 전주시 완산구 전주객사2길 28-9, 2-3층 (고사동)",35.8182939,127.1412273,35.8183009,127.1412292,1
샤인모텔,여관업,전북특별자치도 전주시 덕진구 명륜5길 10-1 (덕진동1가),35.8435014,127.1257353,35.8434951,127.1257310,1
경원장여관,여관업,전북특별자치도 전주시 완산구 경기전길 8-5 (경원동2가),35.8190380,127.1495878,35.8190350,127.1495957,1
미도여관,여인숙업,전북특별자치도 익산시 익산대로20길 1-1 (창인동1가),35.9427739,126.9485189,35.9427672,126.9485161,1
이(E) 모텔,여관업,전북특별자치도 김제시 금구면 구성길 736,35.7576585,127.0025709,35.7576525,127.0025754,1
써밋스테이호텔,여관업,전북특별자치도 전주시 덕진구 산정3길 2 (산정동),35.8372363,127.1708796,35.8372338,127.1708877,1
천국모텔,여관업,전북특별자치도 전주시 완산구 한두평3길 9 (중화산동2가),35.8148955,127.1239353,35.8149004,127.1239294,1
노송맨숀,숙박업(생활),"전북특별자치도 전주시 완산구 마당재2길 17-9, 1-2층 (남노송동)",35.8205907,127.1606064,35.8205902,127.1605980,1
까사텔전주한옥마을점,여관업,전북특별자치도 전주시 덕진구 아중4길 6-1 (우아동2가),35.8309591,127.1742423,35.8309547,127.1742359,1
엘유(Lu) 호텔,일반호텔,전북특별자치도 군산시 비응남1길 15 (비응도동),35.9378464,126.5266808,35.9378465,126.5266725,1
박스호텔,여관업,전북특별자치도 전주시 덕진구 아중4길 20-5 (우아동2가),35.8308621,127.1727603,35.8308585,127.1727535,1
월성여인숙,여인숙업,전북특별자치도 군산시 대명2길 7 (중앙로3가),35.9807941,126.7193063,35.9807895,126.7193121,1
스테이온,여관업,전북특별자치도 익산시 익산대로4길 36 (인화동1가),35.9314957,126.9478437,35.9315012,126.9478394,1
유성장 모텔,여관업,전북특별자치도 익산시 서동로 105 (마동),35.9344324,126.9628415,35.9344312,126.9628335,1
에덴파크,여관업,전북특별자치도 전주시 덕진구 도당산4길 26-4 (우아동3가),35.8475932,127.1585136,35.8475976,127.1585193,1
전주한옥태조궁호텔,일반호텔,전북특별자치도 전주시 완산구 전라감영로 40 (중앙동4가),35.8151448,127.1434892,35.8151508,127.1434913,1
삼학호스텔,숙박업(생활),"전북특별자치도 군산시 삼학5길 19, 영화위생사 (삼학동)",35.9774791,126.7139051,35.9774734,126.7139018,1
미원별장,숙박업(생활),전북특별자치도 군산시 미원로 113 (미원동),35.9799864,126.7168441,35.9799921,126.7168409,1
우성여관,여관업,전북특별자치도 전주시 덕진구 기린대로 361-7 (금암동),35.8350496,127.1346486,35.8350452,127.1346542,1
초코모텔,여관업,전북특별자치도 익산시 목천로7길 24-1 (인화동2가),35.9291899,126.9530478,35.9291942,126.9530422,1
올레무인텔,여관업,"전북특별자치도 익산시 인북로4길 41, 2~5층 (인화동2가)",35.9297375,126.9537939,35.9297399,126.9538010,1
월명하다,숙박업(생활),"전북특별자치도 군산시 월명로 352, 2,3층 (서흥남동)",35.9754328,126.7158040,35.9754312,126.7157965,1
카카오 무인텔,여관업,전북특별자치도 익산시 삼기면 산단도마4길 66,36.0389948,126.9854804,36.0389888,126.9854824,1
루(LU),여관업,전북특별자치도 익산시 목천로1길 24-31 (인화동1가),35.9305881,126.9489470,35.9305889,126.9489546,1
전남여관,여관업,전북특별자치도 익산시 익산대로20길 8-1 (창인동1가),35.9424351,126.9489414,35.9424292,126.9489435,1
거북이여인숙,여인숙업,전북특별자치도 정읍시 연지시장1길 27 (연지동),35.5746099,126.8459851,35.5746044,126.8459883,1
에꼬빌(민들레동),숙박업(생활),전북특별자치도 무주군 설천면 구천동로 954-15,35.9072946,127.7711689,35.9072941,127.7711614,1
하얀모텔,여관업,전북특별자치도 전주시 덕진구 안덕원로 106-8 (진북동),35.8292609,127.1419736,35.8292636,127.1419802,1
k1무인텔,여관업,전북특별자치도 익산시 목천로1길 21 (평화동),35.9312118,126.9454439,35.9312085,126.9454501,1
케이모텔,여관업,전북특별자치도 전주시 완산구 한두평1길 10 (중화산동2가),35.8123871,127.1240177,35.8123867,127.1240104,1
인트로모텔 익산점,여관업,"전북특별자치도 익산시 목천로1길 24-14, 인트로모텔 (인화동1가)",35.9308675,126.9470903,35.9308704,126.9470839,1
서재호텔,여관업,전북특별자치도 익산시 인북로2길 49-1 (인화동2가),35.9285805,126.9545156,35.9285860,126.9545129,1
찜 모텔,여관업,전북특별자치도 익산시 인북로4길 49 (인화동2가),35.9294409,126.9548725,35.9294449,126.9548673,1
서향집,숙박업(생활),"전북특별자치도 군산시 대학로 13, 2층 (영화동)",35.9883316,126.7127525,35.9883272,126.7127478,1
알프스모텔,여관업,전북특별자치도 전주시 완산구 한두평1길 13-5 (중화산동2가),35.8129539,127.1242665,35.8129483,127.1242663,1
서림장여관,여관업,전북특별자치도 익산시 인북로6길 16 (인화동1가),35.9305729,126.9513666,35.9305721,126.9513598,1
현대여인숙,여인숙업,전북특별자치도 남원시 향단로 95-15 (동충동),35.4118056,127.3822696,35.4118112,127.3822695,1
차칸호텔,일반호텔,전북특별자치도 군산시 소룡1길 58 (소룡동),35.9731178,126.6770694,35.9731231,126.6770673,1
OK 모텔,여관업,"전북특별자치도 익산시 인북로2길 49, OK 모텔 (인화동2가)",35.9286150,126.9543948,35.9286203,126.9543928,1
자요게스트하우스,숙박업 기타,전북특별자치도 전주시 완산구 현무3길 10-1 (경원동3가),35.8205411,127.1517692,35.8205356,127.1517695,1
레이지빌라,일반호텔,"전북특별자치도 전주시 완산구 전주객사2길 28-7, 2층~3층 (고사동)",35.8182118,127.1412755,35.8182105,127.1412690,1
만월장여인숙,여인숙업,전북특별자치도 군산시 장재길 6 (장재동),35.9793785,126.7197418,35.9793838,126.7197429,1
라온,여관업,전북특별자치도 전주시 덕진구 권삼득로 107 (진북동),35.8301494,127.1431467,35.8301545,127.1431487,1
천일여인숙,여인숙업,전북특별자치도 익산시 익산대로 133 (창인동2가),35.9382868,126.9462891,35.9382909,126.9462848,1
스위스모텔,여관업,전북특별자치도 전주시 덕진구 우아2길 21 (우아동3가),35.8495995,127.1587395,35.8496044,127.1587421,1
윤슬로풀엔스파,숙박업(생활),"전북특별자치도 군산시 옥도면 장자도2길 59, 3,4층",35.8153027,126.3965383,35.8153012,126.3965321,1
파라오모텔,여관업,전북특별자치도 익산시 배산로6길 22 (송학동),35.9425227,126.9400367,35.9425277,126.9400383,1
이사벨모텔,여관업,전북특별자치도 전주시 덕진구 산정3길 23-4 (산정동),35.8386072,127.1690984,35.8386116,127.1691018,1
폭스 모텔,여관업,전북특별자치도 군산시 소룡1길 60 (소룡동),35.9732533,126.6772453,35.9732501,126.6772403,1
인트로모텔,여관업,전북특별자치도 군산시 조촌안5길 50 (경장동),35.9713018,126.7337873,35.9713059,126.7337833,1
황제모텔,여관업,전북특별자치도 전주시 덕진구 우아2길 8 (우아동3가),35.8489725,127.1577631,35.8489765,127.1577671,1
첫마중모텔,여관업,전북특별자치도 전주시 덕진구 도당산로 68 (우아동3가),35.8477185,127.1576049,35.8477236,127.1576050,1
호텔고요,여관업,전북특별자치도 전주시 덕진구 우아2길 2 (우아동3가),35.8487999,127.1572749,35.8487967,127.1572796,1
커브호텔A,일반호텔,전북특별자치도 익산시 인북로1길 41 (인화동1가),35.9298932,126.9451677,35.9298955,126.9451624,1
호텔 투데이,여관업,전북특별자치도 익산시 배산로6길 17 (모현동1가),35.9429207,126.9399122,35.9429253,126.9399103,1
서동모텔,여관업,전북특별자치도 익산시 중앙로1길 46-3 (남중동),35.9438580,126.9496933,35.9438543,126.9496972,1
스크린모텔,여관업,"전북특별자치도 전주시 완산구 전주객사3길 74-44 (고사동,,368-6)",35.8205897,127.1425823,35.8205939,127.1425796,1
만월파크모텔,여관업,전북특별자치도 정읍시 서성길 14-5 (수성동),35.5697976,126.8512747,35.5697994,126.8512800,1
스테이(C),숙박업 기타,전북특별자치도 남원시 산내면 천왕봉로 530,35.4303582,127.6164279,35.4303536,127.6164275,1
칸호텔,여관업,전북특별자치도 전주시 덕진구 산정2길 24-3 (산정동),35.8384798,127.1688164,35.8384755,127.1688188,1
G7 레드,여관업,전북특별자치도 익산시 목천로1길 24 (인화동1가),35.9311974,126.9458585,35.9311969,126.9458641,1
명동장,여관업,전북특별자치도 정읍시 중앙2길 28 (수성동),35.5675379,126.8535750,35.5675361,126.8535802,1
삼성여인숙,여인숙업,전북특별자치도 군산시 대명2길 6 (대명동),35.9804881,126.7195819,35.9804871,126.7195764,1
호텔모아,일반호텔,전북특별자치도 전주시 완산구 홍산북로 80 (효자동3가),35.8172919,127.1104679,35.8172876,127.1104660,1
아모르,여관업,전북특별자치도 전주시 덕진구 팽나무4길 22-2 (인후동1가),35.8348167,127.1542532,35.8348140,127.1542487,1
에비뉴호텔,여관업,전북특별자치도 전주시 덕진구 산정2길 12-16 (산정동),35.8375463,127.1699552,35.8375439,127.1699599,1
수호텔,여관업,전북특별자치도 전주시 덕진구 아중4길 20-4 (우아동2가),35.8306937,127.1731593,35.8306974,127.1731561,1
무인텔허니,여관업,전북특별자치도 전주시 덕진구 용산2길 12-4 (금암동),35.8357210,127.1310551,35.8357192,127.1310601,0
(유)성일기획  메르시호텔,여관업,전북특별자치도 익산시 익산대로4길 32 (인화동1가),35.9315541,126.9476093,35.9315559,126.9476044,0
"전주봄,하루",여관업,전북특별자치도 전주시 완산구 풍남문3길 9-16 (전동),35.8141679,127.1466945,35.8141715,127.1466976,0
호텔 봄,일반호텔,전북특별자치도 군산시 부곡3길 6 (나운동),35.9616255,126.6890272,35.9616292,126.6890301,0
마리호텔,일반호텔,전북특별자치도 군산시 부곡3길 4 (나운동),35.9617697,126.6887486,35.9617654,126.6887482,0
가와모텔,여관업,전북특별자치도 전주시 덕진구 동부대로 694-9 (우아동3가),35.8508868,127.1604280,35.8508897,127.1604318,0
서수여인숙,여인숙업,"전북특별자치도 군산시 대명3길 7-6, 서수여인숙 (대명동)",35.9805450,126.7203712,35.9805491,126.7203723,0
황금모텔,여관업,전북특별자치도 김제시 동서4길 5 (요촌동),35.7974259,126.8838419,35.7974294,126.8838448,0
카누,여관업,전북특별자치도 전주시 덕진구 산정2길 12-7 (산정동),35.8377852,127.1693675,35.8377892,127.1693684,0
메이7 호텔,여관업,전북특별자치도 익산시 인북로4길 50 (인화동2가),35.9290844,126.9547071,35.9290882,126.9547058,0
전주우아동한옥호텔,여관업,전북특별자치도 전주시 덕진구 아중4길 13 (우아동2가),35.8303427,127.1738926,35.8303391,127.1738947,0
전주한옥마을웨이,숙박업 기타,전북특별자치도 전주시 완산구 은행로 16 (풍남동1가),35.8184913,127.1516916,35.8184878,127.1516940,0
수피아텔,여관업,전북특별자치도 전주시 덕진구 도당산3길 11 (우아동3가),35.8467872,127.1564873,35.8467868,127.1564920,0
비바체 모텔,여관업,전북특별자치도 익산시 인북로6길 54 (인화동2가),35.9295023,126.9555156,35.9295008,126.9555198,0
그날을담다,숙박업 기타,전북특별자치도 전주시 완산구 다가동2가 80-4 1층,35.8138960,127.1413357,35.8138984,127.1413392,0
수윤장,여관업,전북특별자치도 부안군 줄포면 줄포길 3,35.5884775,126.6763871,35.5884747,126.6763897,0
동행,여관업,"전북특별자치도 군산시 대학로 11-1, 2, 3층 (영화동)",35.9884241,126.7128242,35.9884260,126.7128205,0
홍시여인숙,여인숙업,전북특별자치도 남원시 향단로 100 (동충동),35.4122164,127.3829082,35.4122189,127.3829052,0
썸모텔,여관업,전북특별자치도 전주시 완산구 전주천동로 172-22 (다가동2가),35.8134493,127.1421470,35.8134460,127.1421459,0
윈모텔,여관업,전북특별자치도 전주시 덕진구 명륜5길 12 (덕진동1가),35.8436793,127.1256666,35.8436825,127.1256650,0
호텔원,일반호텔,"전북특별자치도 완주군 이서면 오공로 21-13, 4,5,6층",35.8369575,127.0577150,35.8369607,127.0577166,0
라온텔,여관업,전북특별자치도 전주시 덕진구 반촌1길 8-12 (진북동),35.8297826,127.1429077,35.8297838,127.1429038,0
전주를그리다,숙박업 기타,"전북특별자치도 전주시 완산구 어진길 122-6, 2층3층 (경원동1가)",35.8168373,127.1480906,35.8168387,127.1480868,0
평화여인숙,여인숙업,전북특별자치도 전주시 완산구 문화광장로 27 (서노송동),35.8231475,127.1465259,35.8231501,127.1465233,0
금화장여관,여관업,전북특별자치도 전주시 덕진구 건산1길 4 (진북동),35.8306337,127.1416456,35.8306370,127.1416448,0
알파모텔,여관업,전북특별자치도 전주시 덕진구 명륜5길 11 (덕진동1가),35.8437993,127.1254454,35.8437978,127.1254489,0
바른숙박,여관업,전북특별자치도 전주시 덕진구 산정1길 32 (산정동),35.8386783,127.1677516,35.8386809,127.1677494,0
달빛소리모텔,숙박업 기타,전북특별자치도 전주시 덕진구 산정2길 12-21 (산정동),35.8378360,127.1696972,35.8378353,127.1697009,0
아늑료칸호텔전주점,여관업,전북특별자치도 전주시 덕진구 용산2길 17 (금암동),35.8355087,127.1320694,35.8355063,127.1320674,0
