업소명,주소,제조구분,업태,원본_위도,원본_경도,VWorld_위도,VWorld_경도,오차_m
군산해양경찰서(새만금파출소),전북특별자치도 군산시 옥도면 새만금로 1563-22,충전,제조,35.8222095,126.4757153,35.8222525,126.4756010,11
상하가스,전북특별자치도 고창군 상하면 하장1길 47-14,일반,판매,35.4400954,126.4935989,35.4401972,126.4935954,11
유한회사 현대에너지솔루션,"전북특별자치도 부안군 행안면 신기리 153-1 , 185-1, 186",충전,제조,35.7285267,126.7167355,35.7286264,126.7167582,11
진안산소,전북특별자치도 진안군 진안읍 쇠징계로 1-6,일반,판매,35.7985784,127.4354183,35.7986541,127.4355007,11
익산소방서(함열119안전센터),전북특별자치도 익산시 함열읍 함열중앙로 133,충전,제조,36.0760936,126.9720254,36.0761403,126.9719192,11
장수양만,전북특별자치도 고창군 심원면 선운대로 2517-18,,저장소,35.5265455,126.5957864,35.5265214,126.5959020,11
하이넷 전주송천 수소충전소,전북특별자치도 전주시 덕진구 동부대로 1275 (송천동2가),충전,제조,35.8697071,127.1072798,35.8696874,127.1071657,11
(주)프롬바이오,전북특별자치도 익산시 왕궁면 광암리 1403 (주)프롬바이오 익산공장,냉동,제조,35.9825785,127.0858887,35.9824842,127.0858886,10
대영가스,전북특별자치도 익산시 여산면 태성길 19,일반,판매,36.0523601,127.0883235,36.0524387,127.0883868,10
에스케이텔레콤(주),"전북특별자치도 전주시 완산구 기린대로 194, SK (서노송동)",냉동,제조,35.8250267,127.1484710,35.8249430,127.1485157,10
(주)신영푸드,전북특별자치도 익산시 왕궁면 푸드폴리스로9길 17,냉동,제조,35.9748812,127.0791645,35.9749693,127.0791418,10
전북생강농업협동조합,"전북특별자치도 완주군 고산면 남봉신기길 51-48, 전북생강농협가공유통시설",냉동,제조,35.9653928,127.1866096,35.9653480,127.1865133,10
(주)지엠에프,전북특별자치도 남원시 노암동 851-3,냉동,제조,35.3860464,127.3714319,35.3861105,127.3715069,10
이서에너지,전북특별자치도 완주군 이서면 반교로 68-68,,판매,35.8214324,127.0258591,35.8214925,127.0259384,10
부안산소,전북특별자치도 부안군 부안읍 삼거2길 9,,판매,35.6838063,126.7243420,35.6837523,126.7242597,10
함열가스,전북특별자치도 익산시 함열읍 함열로 49,일반,판매,36.0780300,126.9576346,36.0780492,126.9577376,10
일조양만,전북특별자치도 정읍시 입암면 입암천변길 59-13 (1/1),,저장소,35.4984553,126.7946096,35.4983765,126.7945874,9
고창웰파크병원,전북특별자치도 고창군 고창읍 석정2로 147,,저장소,35.4313477,126.7376723,35.4313951,126.7375944,9
(주)에프엔프레시 김제사업장,전북특별자치도 김제시 순동산단길 216 (순동),냉동,제조,35.8172243,126.9259656,35.8172587,126.9260494,8
황등가스,전북특별자치도 익산시 황등면 석재단지길 15-60,일반,판매,36.0275857,126.9468991,36.0275504,126.9468166,8
신한산소,전북특별자치도 김제시 백산면 옥정길 122,일반,판매,35.8425015,126.9175840,35.8425710,126.9175502,8
이리종합가스,전북특별자치도 익산시 삼기면 삼기길 318-1,,판매,36.0241176,127.0082550,36.0241790,127.0083020,8
마한가스,전북특별자치도 익산시 금마면 용순길 22-6,일반,판매,36.0000202,127.0426940,36.0000896,127.0426749,8
익산소방서(팔봉119안전센터),전북특별자치도 익산시 무왕로 1338 (팔봉동),충전,제조,35.9622043,127.0051408,35.9622746,127.0051502,8
장수소방서,"전북특별자치도 장수군 장계면 육십령로 136, 장수소방서",일반,제조,35.7323082,127.5896209,35.7322423,127.5895909,8
덕진소방서(아중119안전센터),전북특별자치도 전주시 덕진구 진버들4길 16 (인후동1가),충전,제조,35.8359813,127.1638140,35.8360070,127.1637361,8
부안소방서 (격포119안전센터),전북특별자치도 부안군 변산면 격포항길 64-17,충전,제조,35.6200426,126.4705550,35.6200811,126.4706238,8
하이버스 전주전미 수소충전소,전북특별자치도 전주시 덕진구 전미동2가 77-1,충전,제조,35.8892443,127.1056850,35.8892810,127.1057495,7
다원종합가스,전북특별자치도 익산시 황등면 황금로 201,일반,판매,36.0212318,126.9554664,36.0212717,126.9554055,7
김제하동수소충전소,"전북특별자치도 김제시 하공로 46 (지번:하동 414, 414-38, 414-54, 415) (하동)",충전,제조,35.8141613,126.8893513,35.8141180,126.8892949,7
오피모빌리티에이치투파워코리아(주),전북특별자치도 완주군 봉동읍 첨단산업1로 152,,저장소,35.9755746,127.1088601,35.9755124,127.1088666,7
농업회사법인 (유)대진영농수산,전북특별자치도 고창군 심원면 용기리 342-3,일반,저장소,35.5251744,126.5960700,35.5252328,126.5960439,7
수명가 장어,전북특별자치도 고창군 아산면 계산리 277-1,,저장소,35.4776168,126.6197697,35.4776154,126.6198452,7
주식회사 한국음료,"전북특별자치도 남원시 덕과면 덕과남길 115, 한국음료",,저장소,35.5039814,127.3727795,35.5039935,127.3728531,7
(주)한국음료,전북특별자치도 남원시 덕과면 덕과남길 115,냉동,제조,35.5039814,127.3727795,35.5039935,127.3728531,7
(주)디쏠,전북특별자치도 김제시 용지면 효정리 410-2,,저장소,35.8283352,126.9448771,35.8283712,126.9449375,7
행복한 세상,전북특별자치도 전주시 완산구 따박골8길 3 (중화산동2가),냉동,제조,35.8113384,127.1290434,35.8113939,127.1290706,7
(주)유피에프앤비 농업회사법인,전북특별자치도 정읍시 신태인읍 신용리 1724,,저장소,35.6989032,126.8741555,35.6989518,126.8741973,7
신일산업가스,전북특별자치도 김제시 죽산면 죽산로 236,일반,판매,35.7737560,126.8253813,35.7736992,126.8253633,7
에스케이텔레콤(주),전북특별자치도 전주시 완산구 서노송동 578-5 SK,냉동,제조,35.8250267,127.1484710,35.8250698,127.1485190,6
영생종합가스,전북특별자치도 익산시 계문길 47-5 (현영동),,판매,35.9733958,126.9408825,35.9733655,126.9408233,6
군산수중개발,전북특별자치도 군산시 산북동 916-1,충전,제조,35.9570376,126.6592985,35.9570934,126.6592991,6
이피캠텍(주) 군산2공장,전북특별자치도 군산시 오식도동 1075,냉동,제조,35.9398686,126.5804155,35.9398210,126.5803902,6
(주)비젤,전북특별자치도 군산시 소룡동 1582-3,냉동,제조,35.9749625,126.5855272,35.9749108,126.5855298,6
대중산소,전북특별자치도 순창군 유등면 건곡리 474,일반,저장소,35.3660661,127.1664669,35.3660230,127.1664332,6
고창소방서(대산119안전센터),전북특별자치도 고창군 대산면 공음대산로 932,일반,제조,35.3399524,126.5983307,35.3399114,126.5983680,6
한국원자력연구원,전북특별자치도 정읍시 신정동 1266 한국원자력연구원,냉동,제조,35.5122600,126.8328647,35.5122097,126.8328619,6
주식회사 한성냉동,전북특별자치도 완주군 소양면 전진로 1620,,판매,35.8558394,127.3225278,35.8557945,127.3225008,6
태평종합가스,전북특별자치도 전주시 덕진구 삼거1길 93 (금상동),,판매,35.8543260,127.1979195,35.8542773,127.1979183,5
주식회사 캐리어플랜트,전북특별자치도 완주군 소양면 전진로 1622,,판매,35.8559166,127.3226823,35.8558708,127.3226622,5
대상(주) 순창공장,전북특별자치도 순창군 순창읍 가남리 203-7,냉동,제조,35.3583781,127.1456143,35.3584127,127.1456562,5
(재)자동차융합기술원,전북특별자치도 완주군 봉동읍 제내리 1257,,저장소,35.9802037,127.1133923,35.9801556,127.1134010,5
익산소방서(공단119안전센터),"전북특별자치도 익산시 서동로 304, 공단 119안전센터 (신흥동)",충전,제조,35.9404059,126.9830517,35.9404451,126.9830856,5
(주)유니온케미칼,전북특별자치도 익산시 신흥동 740-34,냉동,제조,35.9434340,126.9838755,35.9433866,126.9838782,5
(주)유니온케미칼 익산,전북특별자치도 익산시 신흥동 740-34,,저장소,35.9434340,126.9838755,35.9433866,126.9838782,5
미원상사(주)익산공장,전북특별자치도 익산시 낭산면 구평리 1552 미원상사(주),냉동,제조,36.0415226,126.9970469,36.0414910,126.9970031,5
미원상사(주)익산공장,전북특별자치도 익산시 낭산면 구평리 1552,냉동,제조,36.0415226,126.9970469,36.0414910,126.9970031,5
다이토키스코(주),전북특별자치도 익산시 삼기면 미륵사지로 820-44,냉동,제조,36.0418380,126.9997836,36.0418160,126.9998353,5
변산산소,전북특별자치도 부안군 변산면 마포로 114,,판매,35.6428599,126.4965250,35.6429013,126.4965525,5
고인돌가스,전북특별자치도 고창군 아산면 녹두로 900,,판매,35.4353653,126.6446137,35.4353198,126.6446276,5
익산소방서(119구조대),전북특별자치도 익산시 팔봉동 850-1 익산소방서,충전,제조,35.9622043,127.0051408,35.9621891,127.0050860,5
중앙가스,전북특별자치도 정읍시 이평면 황토현로 372,,판매,35.6593796,126.8430588,35.6594138,126.8430981,5
(주)푸드웨어 2공장,전북특별자치도 김제시 순동 955-2,냉동,제조,35.8205235,126.9244146,35.8204807,126.9243916,5
신화정공,전북특별자치도 전주시 덕진구 원만성로 59  (팔복동3가),일반,제조,35.8543403,127.0861557,35.8543806,127.0861841,5
(주)유피에프앤비농업회사법인,전북특별자치도 정읍시 신태인읍 신용리 1722-0,냉동,제조,35.6996716,126.8748266,35.6997151,126.8748454,5
(주)코팩스,전북특별자치도 고창군 아산면 용계리 348,,저장소,35.4618667,126.6316453,35.4618280,126.6316146,5
동선양만장,전북특별자치도 고창군 심원면 하전리 1218,,저장소,35.5415533,126.5802009,35.5415658,126.5801474,5
대자인병원,"전북특별자치도 전주시 덕진구 우아동3가 734-16 외 4필지(11,13,15,25)",,저장소,35.8456103,127.1534120,35.8455859,127.1534590,5
DB 손해보험,"전북특별자치도 전주시 완산구 전라감영5길 10, 동부화재빌딩 (경원동1가)",냉동,제조,35.8164731,127.1467559,35.8165154,127.1467362,5
부안수산업협동조합,"전북특별자치도 부안군 변산면 격포중앙길 21-8, 부안수산업협동조합",냉동,제조,35.6209583,126.4705063,35.6209252,126.4705438,5
신흥가스,전북특별자치도 익산시 망성면 동안로 300,일반,판매,36.1433590,127.0427367,36.1433150,127.0427274,5
전주유성 LPG&수소충전소,"전북특별자치도 전주시 완산구 색장동 576 외4필지(577, 578, 579-4, 579-13)",충전,제조,35.7868408,127.1938979,35.7868733,127.1938606,5
무주소방서,"전북특별자치도 무주군 무주읍 당산강변로 126, 무주119안전센터",충전,제조,36.0027782,127.6549527,36.0027490,127.6549123,5
하이넷 군산지곡 수소충전소,"전북특별자치도 군산시 월명로 112, 새만금충전소 (지곡동)",충전,제조,35.9539395,126.7162357,35.9539546,126.7161850,5
안성승리가스,전북특별자치도 무주군 안성면 무주로 557,일반,저장소,35.8831939,127.6841366,35.8832215,127.6841768,5
린나이종합가스,전북특별자치도 남원시 주천면 은송리 27,,판매,35.4000019,127.4506350,35.3999607,127.4506471,5
예술의전당,"전북특별자치도 익산시 선화1로 106, 솜리문화예술회관 (마동)",냉동,제조,35.9392690,126.9686232,35.9393105,126.9686324,5
다이브투데이,전북특별자치도 군산시 비응로 102 (비응도동),충전,제조,35.9422880,126.5317312,35.9422521,126.5317574,5
현대고수가스,전북특별자치도 고창군 고수면 부곡길 107,일반,판매,35.4046674,126.6735822,35.4046329,126.6735548,5
대성종합가스,전북특별자치도 장수군 장수읍 노하숲길 134,,판매,35.6557467,127.5202198,35.6557515,127.5201716,4
용안가스,전북특별자치도 익산시 용안면 현내1로 133,일반,판매,36.1199136,126.9491396,36.1199320,126.9490964,4
전주시청(별관),"전북특별자치도 전주시 완산구 노송광장로 29, 현대해상빌딩 (서노송동)",냉동,제조,35.8242700,127.1467917,35.8242363,127.1468164,4
완주소방서(혁신119안전센터),전북특별자치도 완주군 이서면 지사제2로 12,충전,제조,35.8321506,127.0235269,35.8321511,127.0234805,4
전북특별자치도 소방본부 119특수대응단,전북특별자치도 완주군 봉동읍 용암리 813 소방항공대,충전,제조,35.9440501,127.1275854,35.9440867,127.1275910,4
완산소방서(교동119안전센터),전북특별자치도 전주시 완산구 경기전길 183 (교동),충전,제조,35.8111987,127.1517017,35.8111833,127.1517429,4
(주)오리온 제2 익산공장,전북특별자치도 익산시 신흥동 803-20 오리온익산공장,,저장소,35.9418357,126.9734399,35.9418666,126.9734640,4
북면가스,전북특별자치도 정읍시 북면 태곡리 512 1통,,판매,35.6077142,126.9097420,35.6077149,126.9096981,4
주식회사 스퀴즈브루어리 순창공장,"전북특별자치도 순창군 인계면 물통길 22-6, , 물통길 22-10 (주)스퀴즈브루어리 순창공장",,저장소,35.3830042,127.1642165,35.3830392,127.1642088,4
대명산소,전북특별자치도 익산시 황등면 죽촌1길 9,일반,판매,36.0155928,126.9418163,36.0155765,126.9417777,4
롯데에너지머티리얼즈(주),전북특별자치도 익산시 팔봉동 827 일진소재산업(주),냉동,제조,35.9540051,127.0010680,35.9540308,127.0010954,4
우리가스,전북특별자치도 순창군 팔덕면 장안리 196-1,일반,판매,35.3892779,127.0788087,35.3892547,127.0787808,4
완주소방서(구이119안전센터),전북특별자치도 완주군 구이면 원기리 585-8,충전,제조,35.7310406,127.1192913,35.7310240,127.1193248,4
(재)고창식품산업연구원,전북특별자치도 고창군 부안면 복분자로 560,냉동,제조,35.5118888,126.6474863,35.5119202,126.6474902,4
한국식품연구원,전북특별자치도 완주군 이서면 갈산리 703,냉동,제조,35.8351459,127.0496478,35.8351205,127.0496683,3
굿모닝신용특수가스,전북특별자치도 익산시 황등면 죽촌리 224-5,,판매,36.0180038,126.9413073,36.0179821,126.9412842,3
태광정밀화학(주),전북특별자치도 군산시 가도로 130-18 (소룡동),냉동,제조,35.9571460,126.5696438,35.9571624,126.5696717,3
태광정밀화학(주),전북특별자치도 군산시 가도로 130-18 (소룡동),,저장소,35.9571460,126.5696438,35.9571624,126.5696717,3
한국특수가스(주),전북특별자치도 전주시 덕진구 추천로 177-8 (팔복동1가),일반,제조,35.8520211,127.1114013,35.8519933,127.1113995,3
포세이돈,"전북특별자치도 군산시 새만금북로 243, 103호 (오식도동)",충전,제조,35.9460970,126.5630487,35.9460721,126.5630497,3
대흥산소,전북특별자치도 군산시 소룡동 1327-2,냉동,저장소,35.9702474,126.6850002,35.9702228,126.6849983,3
울산산소,전북특별자치도 김제시 두월로 178-6 (신풍동),일반,판매,35.7913561,126.9008527,35.7913779,126.9008666,3
설천가스,전북특별자치도 무주군 설천면 상평지길 33-15,일반,저장소,36.0099237,127.7891985,36.0099348,127.7892239,3
부안해양경찰서(위도파출소),"전북특별자치도 부안군 위도면 위도로 32, 부안해양경찰서위도파출소",충전,제조,35.6174744,126.3036322,35.6174530,126.3036438,3
(주)아성알앤지,전북특별자치도 완주군 소양면 전진로 1624,,판매,35.8559915,127.3228181,35.8559793,127.3228402,2
(유)오케이냉동상사,전북특별자치도 완주군 소양면 전진로 1624,,판매,35.8559915,127.3228181,35.8559793,127.3228402,2
부안군 수소충전소,전북특별자치도 부안군 행안면 역리 1200-1,충전,제조,35.7384955,126.7234280,35.7384765,126.7234173,2
한국토지주택공사 전북지역본부,전북특별자치도 전주시 완산구 홍산로 158 (효자동2가),냉동,제조,35.8074244,127.1049466,35.8074317,127.1049243,2
우성냉동수산,전북특별자치도 군산시 비응6길 23 (비응도동),냉동,제조,35.9355268,126.5330823,35.9355433,126.5330936,2
대상(주) 순창공장,전북특별자치도 순창군 순창읍 가남리 356,냉동,제조,35.3596153,127.1436729,35.3596336,127.1436707,2
대상식품주식회사,전북특별자치도 순창군 순창읍 가남리 356,냉동,제조,35.3596153,127.1436729,35.3596336,127.1436707,2
(주)우진고분자,"전북특별자치도 군산시 무역로 90, 우진고분자 (오식도동)",냉동,제조,35.9526930,126.5569849,35.9527089,126.5569772,2
(유)세계로 냉동상사,전북특별자치도 정읍시 구룡동 665-7,,판매,35.5697771,126.8683213,35.5697633,126.8683326,2
후포양만,전북특별자치도 고창군 흥덕면 후포리 745-1,,저장소,35.5450915,126.6837901,35.5451065,126.6837965,2
(재)전북테크노파크,전북특별자치도 완주군 봉동읍 장구리 624,,저장소,35.9764420,127.1091949,35.9764444,127.1091784,2
(주)정석케미칼,전북특별자치도 완주군 봉동읍 장구리 679,,저장소,35.9675196,127.1061217,35.9675243,127.1061070,1
대경특장 주식회사,전북특별자치도 군산시 오식도동 815-2,,저장소,35.9502777,126.5771926,35.9502899,126.5771951,1
백용가스,전북특별자치도 김제시 용지면 용지로 591,,판매,35.8556345,126.9692267,35.8556436,126.9692175,1
국민연금공단,전북특별자치도 전주시 덕진구 만성동 1165,냉동,제조,35.8372109,127.0716499,35.8372071,127.0716368,1
오수(완주)휴게소 수소충전소,전북특별자치도 임실군 오수면 순천완주고속도로 74,충전,제조,35.5402515,127.3115822,35.5402603,127.3115902,1
보령물산(주) 고창고인돌(서울) 주유소,전북특별자치도 고창군 신림면 벽송리 산 145 외 4필지(고창고인돌휴게소 내),충전,제조,35.4634791,126.6729137,35.4634702,126.6729177,1
정읍소방서,전북특별자치도 정읍시 정읍남로 1421 (시기동),충전,제조,35.5577792,126.8573864,35.5577869,126.8573803,1
(주)케이티에스테이트(전주타워),"전북특별자치도 전주시 완산구 온고을로 29, KT빌딩 (서신동)",냉동,제조,35.8333606,127.1204347,35.8333574,127.1204446,1
무진장소방서,전북특별자치도 진안군 마령면 평지리 976-16 (마령119안전센터),충전,제조,35.7317542,127.3697470,35.7317554,127.3697368,1
거성냉장,전북특별자치도 군산시 소룡동 921-1,냉동,제조,35.9809270,126.6823140,35.9809236,126.6823151,0
대농양만,전북특별자치도 고창군 심원면 도천리 819,,저장소,35.5221631,126.5456519,35.5221604,126.5456524,0
성심양만정,전북특별자치도 고창군 아산면 계산리 758,,저장소,35.4648763,126.6120691,35.4648787,126.6120688,0
(유)금성수산,전북특별자치도 고창군 심원면 월산리 1004,,저장소,35.5240140,126.5472363,35.5240123,126.5472384,0
(주)평화정공,전북특별자치도 군산시 소룡동 1670-4,,저장소,35.9557547,126.5691762,35.9557532,126.5691741,0
(주)함소아제약 익산공장,전북특별자치도 익산시 삼기면 오룡리 1243-1,냉동,제조,36.0350311,126.9930449,36.0350302,126.9930449,0
재단법인 한국탄소산업진흥원,전북특별자치도 전주시 덕진구 팔복동2가 837-4,일반,제조,35.8588628,127.0851374,35.8588622,127.0851371,0
21종합가스,전북특별자치도 군산시 산북동 3557-13,일반,판매,35.9659265,126.6773153,35.9659270,126.6773151,0
페이퍼코리아(주),전북특별자치도 군산시 비응도동 36-20 페이퍼코리아 주식회사,,저장소,35.9516141,126.5354348,35.9516142,126.5354348,0
(주)팜조아농업회사법인,전북특별자치도 익산시 목천동 915-9,냉동,제조,35.9170086,126.9187192,35.9170084,126.9187193,0
타코마테크놀러지(주),전북특별자치도 익산시 낭산면 구평리 1522,냉동,제조,36.0472296,126.9968616,36.0472297,126.9968616,0
(주) 피지티 군산,전북특별자치도 군산시 오식도동 873-8,냉동,제조,35.9471085,126.5472635,35.9471085,126.5472635,0
군산수산업협동조합(비응항),전북특별자치도 군산시 비응도동 112,냉동,제조,35.9346922,126.5321156,35.9346922,126.5321156,0
대덕가스(주),전북특별자치도 군산시 오식도동 878-2,충전,제조,35.9482053,126.5589882,35.9482054,126.5589882,0
다이토키스코(주),전북특별자치도 익산시 삼기면 연동리 925-3,냉동,제조,36.0418380,126.9997836,36.0418380,126.9997836,0
(주)대덕로지스틱,전북특별자치도 군산시 오식도동 833-5,충전,제조,35.9533090,126.5722858,35.9533090,126.5722858,0
(두)두산전자사업김제공장,전북특별자치도 김제시 백산면 부거리 1566-1,,저장소,35.8452396,126.8671224,35.8452396,126.8671224,0
